#    L    TT             EE             BB             TE          
  2310   0.113915E+03   0.485017E+01   0.371714E-01  -0.815109E+01
  2311   0.113837E+03   0.482469E+01   0.371331E-01  -0.815363E+01
  2312   0.113760E+03   0.479915E+01   0.370948E-01  -0.815500E+01
  2313   0.113683E+03   0.477355E+01   0.370566E-01  -0.815535E+01
  2314   0.113607E+03   0.474791E+01   0.370185E-01  -0.815469E+01
  2315   0.113530E+03   0.472221E+01   0.369805E-01  -0.815286E+01
  2316   0.113454E+03   0.469649E+01   0.369425E-01  -0.815001E+01
  2317   0.113378E+03   0.467073E+01   0.369046E-01  -0.814607E+01
  2318   0.113301E+03   0.464495E+01   0.368668E-01  -0.814103E+01
  2319   0.113225E+03   0.461914E+01   0.368290E-01  -0.813497E+01
  2320   0.113148E+03   0.459332E+01   0.367913E-01  -0.812789E+01
  2321   0.113071E+03   0.456748E+01   0.367537E-01  -0.811970E+01
  2322   0.112993E+03   0.454166E+01   0.367161E-01  -0.811049E+01
  2323   0.112916E+03   0.451583E+01   0.366786E-01  -0.810025E+01
  2324   0.112837E+03   0.449003E+01   0.366411E-01  -0.808897E+01
  2325   0.112758E+03   0.446424E+01   0.366037E-01  -0.807673E+01
  2326   0.112679E+03   0.443849E+01   0.365663E-01  -0.806345E+01
  2327   0.112599E+03   0.441277E+01   0.365290E-01  -0.804912E+01
  2328   0.112518E+03   0.438711E+01   0.364918E-01  -0.803390E+01
  2329   0.112437E+03   0.436149E+01   0.364545E-01  -0.801770E+01
  2330   0.112354E+03   0.433593E+01   0.364174E-01  -0.800051E+01
  2331   0.112271E+03   0.431044E+01   0.363802E-01  -0.798242E+01
  2332   0.112187E+03   0.428502E+01   0.363431E-01  -0.796333E+01
  2333   0.112103E+03   0.425966E+01   0.363061E-01  -0.794332E+01
  2334   0.112017E+03   0.423439E+01   0.362691E-01  -0.792238E+01
  2335   0.111929E+03   0.420921E+01   0.362321E-01  -0.790051E+01
  2336   0.111841E+03   0.418411E+01   0.361951E-01  -0.787778E+01
  2337   0.111752E+03   0.415913E+01   0.361582E-01  -0.785418E+01
  2338   0.111661E+03   0.413423E+01   0.361212E-01  -0.782962E+01
  2339   0.111569E+03   0.410945E+01   0.360843E-01  -0.780427E+01
  2340   0.111476E+03   0.408480E+01   0.360475E-01  -0.777810E+01
  2341   0.111381E+03   0.406026E+01   0.360106E-01  -0.775103E+01
  2342   0.111285E+03   0.403586E+01   0.359738E-01  -0.772314E+01
  2343   0.111188E+03   0.401159E+01   0.359370E-01  -0.769449E+01
  2344   0.111089E+03   0.398747E+01   0.359002E-01  -0.766508E+01
  2345   0.110988E+03   0.396349E+01   0.358634E-01  -0.763482E+01
  2346   0.110886E+03   0.393966E+01   0.358266E-01  -0.760386E+01
  2347   0.110783E+03   0.391600E+01   0.357898E-01  -0.757212E+01
  2348   0.110677E+03   0.389248E+01   0.357530E-01  -0.753965E+01
  2349   0.110570E+03   0.386914E+01   0.357163E-01  -0.750646E+01
  2350   0.110461E+03   0.384598E+01   0.356795E-01  -0.747261E+01
  2351   0.110351E+03   0.382299E+01   0.356427E-01  -0.743801E+01
  2352   0.110238E+03   0.380018E+01   0.356060E-01  -0.740281E+01
  2353   0.110124E+03   0.377756E+01   0.355692E-01  -0.736693E+01
  2354   0.110008E+03   0.375514E+01   0.355325E-01  -0.733049E+01
  2355   0.109890E+03   0.373291E+01   0.354957E-01  -0.729334E+01
  2356   0.109770E+03   0.371090E+01   0.354590E-01  -0.725561E+01
  2357   0.109649E+03   0.368908E+01   0.354222E-01  -0.721738E+01
  2358   0.109525E+03   0.366749E+01   0.353855E-01  -0.717854E+01
  2359   0.109400E+03   0.364611E+01   0.353487E-01  -0.713917E+01
  2360   0.109272E+03   0.362494E+01   0.353120E-01  -0.709918E+01
  2361   0.109143E+03   0.360399E+01   0.352752E-01  -0.705878E+01
  2362   0.109011E+03   0.358327E+01   0.352385E-01  -0.701780E+01
  2363   0.108877E+03   0.356278E+01   0.352017E-01  -0.697639E+01
  2364   0.108741E+03   0.354251E+01   0.351650E-01  -0.693445E+01
  2365   0.108604E+03   0.352248E+01   0.351282E-01  -0.689213E+01
  2366   0.108464E+03   0.350268E+01   0.350914E-01  -0.684933E+01
  2367   0.108322E+03   0.348312E+01   0.350547E-01  -0.680611E+01
  2368   0.108178E+03   0.346381E+01   0.350179E-01  -0.676247E+01
  2369   0.108032E+03   0.344475E+01   0.349811E-01  -0.671853E+01
  2370   0.107884E+03   0.342593E+01   0.349443E-01  -0.667414E+01
  2371   0.107734E+03   0.340737E+01   0.349075E-01  -0.662943E+01
  2372   0.107581E+03   0.338905E+01   0.348708E-01  -0.658438E+01
  2373   0.107427E+03   0.337100E+01   0.348340E-01  -0.653906E+01
  2374   0.107270E+03   0.335320E+01   0.347972E-01  -0.649344E+01
  2375   0.107112E+03   0.333566E+01   0.347604E-01  -0.644752E+01
  2376   0.106951E+03   0.331838E+01   0.347236E-01  -0.640136E+01
  2377   0.106788E+03   0.330137E+01   0.346868E-01  -0.635494E+01
  2378   0.106623E+03   0.328463E+01   0.346500E-01  -0.630828E+01
  2379   0.106455E+03   0.326814E+01   0.346132E-01  -0.626143E+01
  2380   0.106286E+03   0.325193E+01   0.345763E-01  -0.621439E+01
  2381   0.106115E+03   0.323598E+01   0.345395E-01  -0.616717E+01
  2382   0.105941E+03   0.322031E+01   0.345027E-01  -0.611979E+01
  2383   0.105765E+03   0.320491E+01   0.344659E-01  -0.607227E+01
  2384   0.105586E+03   0.318978E+01   0.344290E-01  -0.602461E+01
  2385   0.105406E+03   0.317492E+01   0.343922E-01  -0.597684E+01
  2386   0.105224E+03   0.316033E+01   0.343553E-01  -0.592898E+01
  2387   0.105038E+03   0.314602E+01   0.343184E-01  -0.588104E+01
  2388   0.104852E+03   0.313199E+01   0.342816E-01  -0.583305E+01
  2389   0.104663E+03   0.311823E+01   0.342447E-01  -0.578503E+01
  2390   0.104472E+03   0.310475E+01   0.342078E-01  -0.573698E+01
  2391   0.104278E+03   0.309155E+01   0.341709E-01  -0.568893E+01
  2392   0.104084E+03   0.307863E+01   0.341339E-01  -0.564091E+01
  2393   0.103886E+03   0.306598E+01   0.340970E-01  -0.559291E+01
  2394   0.103687E+03   0.305362E+01   0.340600E-01  -0.554496E+01
  2395   0.103485E+03   0.304154E+01   0.340231E-01  -0.549708E+01
  2396   0.103282E+03   0.302973E+01   0.339861E-01  -0.544928E+01
  2397   0.103077E+03   0.301820E+01   0.339491E-01  -0.540157E+01
  2398   0.102870E+03   0.300695E+01   0.339120E-01  -0.535398E+01
  2399   0.102660E+03   0.299597E+01   0.338750E-01  -0.530651E+01
  2400   0.102449E+03   0.298528E+01   0.338379E-01  -0.525919E+01
  2401   0.102235E+03   0.297485E+01   0.338008E-01  -0.521203E+01
  2402   0.102021E+03   0.296470E+01   0.337637E-01  -0.516504E+01
  2403   0.101803E+03   0.295483E+01   0.337265E-01  -0.511825E+01
  2404   0.101584E+03   0.294523E+01   0.336894E-01  -0.507166E+01
  2405   0.101363E+03   0.293591E+01   0.336521E-01  -0.502530E+01
  2406   0.101141E+03   0.292686E+01   0.336149E-01  -0.497917E+01
  2407   0.100916E+03   0.291808E+01   0.335776E-01  -0.493329E+01
  2408   0.100690E+03   0.290958E+01   0.335404E-01  -0.488766E+01
  2409   0.100462E+03   0.290134E+01   0.335030E-01  -0.484231E+01
  2410   0.100232E+03   0.289337E+01   0.334657E-01  -0.479725E+01
  2411   0.100001E+03   0.288567E+01   0.334283E-01  -0.475248E+01
  2412   0.997669E+02   0.287824E+01   0.333909E-01  -0.470803E+01
  2413   0.995322E+02   0.287107E+01   0.333534E-01  -0.466391E+01
  2414   0.992956E+02   0.286416E+01   0.333159E-01  -0.462013E+01
  2415   0.990573E+02   0.285752E+01   0.332784E-01  -0.457670E+01
  2416   0.988178E+02   0.285114E+01   0.332409E-01  -0.453364E+01
  2417   0.985765E+02   0.284501E+01   0.332033E-01  -0.449097E+01
  2418   0.983340E+02   0.283915E+01   0.331657E-01  -0.444870E+01
  2419   0.980896E+02   0.283354E+01   0.331280E-01  -0.440684E+01
  2420   0.978448E+02   0.282818E+01   0.330904E-01  -0.436541E+01
  2421   0.975980E+02   0.282308E+01   0.330527E-01  -0.432440E+01
  2422   0.973501E+02   0.281822E+01   0.330149E-01  -0.428385E+01
  2423   0.971016E+02   0.281361E+01   0.329772E-01  -0.424375E+01
  2424   0.968510E+02   0.280924E+01   0.329394E-01  -0.420413E+01
  2425   0.966000E+02   0.280512E+01   0.329016E-01  -0.416498E+01
  2426   0.963476E+02   0.280123E+01   0.328637E-01  -0.412633E+01
  2427   0.960939E+02   0.279758E+01   0.328258E-01  -0.408818E+01
  2428   0.958395E+02   0.279416E+01   0.327880E-01  -0.405054E+01
  2429   0.955845E+02   0.279098E+01   0.327500E-01  -0.401343E+01
  2430   0.953280E+02   0.278802E+01   0.327121E-01  -0.397684E+01
  2431   0.950708E+02   0.278528E+01   0.326742E-01  -0.394080E+01
  2432   0.948129E+02   0.278277E+01   0.326362E-01  -0.390532E+01
  2433   0.945542E+02   0.278047E+01   0.325982E-01  -0.387040E+01
  2434   0.942955E+02   0.277839E+01   0.325602E-01  -0.383604E+01
  2435   0.940351E+02   0.277653E+01   0.325222E-01  -0.380226E+01
  2436   0.937747E+02   0.277486E+01   0.324841E-01  -0.376907E+01
  2437   0.935133E+02   0.277340E+01   0.324461E-01  -0.373648E+01
  2438   0.932517E+02   0.277215E+01   0.324081E-01  -0.370447E+01
  2439   0.929892E+02   0.277108E+01   0.323700E-01  -0.367308E+01
  2440   0.927263E+02   0.277021E+01   0.323319E-01  -0.364229E+01
  2441   0.924632E+02   0.276953E+01   0.322939E-01  -0.361213E+01
  2442   0.921998E+02   0.276904E+01   0.322558E-01  -0.358259E+01
  2443   0.919352E+02   0.276871E+01   0.322177E-01  -0.355367E+01
  2444   0.916709E+02   0.276857E+01   0.321797E-01  -0.352539E+01
  2445   0.914069E+02   0.276861E+01   0.321416E-01  -0.349774E+01
  2446   0.911416E+02   0.276880E+01   0.321035E-01  -0.347073E+01
  2447   0.908773E+02   0.276916E+01   0.320655E-01  -0.344438E+01
  2448   0.906125E+02   0.276968E+01   0.320274E-01  -0.341866E+01
  2449   0.903470E+02   0.277035E+01   0.319894E-01  -0.339360E+01
  2450   0.900823E+02   0.277118E+01   0.319513E-01  -0.336919E+01
  2451   0.898169E+02   0.277214E+01   0.319133E-01  -0.334543E+01
  2452   0.895522E+02   0.277324E+01   0.318753E-01  -0.332233E+01
  2453   0.892867E+02   0.277448E+01   0.318373E-01  -0.329989E+01
  2454   0.890218E+02   0.277586E+01   0.317993E-01  -0.327812E+01
  2455   0.887568E+02   0.277736E+01   0.317613E-01  -0.325700E+01
  2456   0.884923E+02   0.277898E+01   0.317233E-01  -0.323654E+01
  2457   0.882283E+02   0.278073E+01   0.316853E-01  -0.321674E+01
  2458   0.879640E+02   0.278259E+01   0.316474E-01  -0.319760E+01
  2459   0.876993E+02   0.278456E+01   0.316094E-01  -0.317913E+01
  2460   0.874357E+02   0.278663E+01   0.315715E-01  -0.316132E+01
  2461   0.871723E+02   0.278882E+01   0.315336E-01  -0.314416E+01
  2462   0.869085E+02   0.279110E+01   0.314957E-01  -0.312767E+01
  2463   0.866463E+02   0.279347E+01   0.314578E-01  -0.311183E+01
  2464   0.863835E+02   0.279593E+01   0.314199E-01  -0.309665E+01
  2465   0.861216E+02   0.279848E+01   0.313820E-01  -0.308212E+01
  2466   0.858597E+02   0.280112E+01   0.313442E-01  -0.306824E+01
  2467   0.855986E+02   0.280382E+01   0.313063E-01  -0.305502E+01
  2468   0.853382E+02   0.280661E+01   0.312685E-01  -0.304243E+01
  2469   0.850784E+02   0.280947E+01   0.312307E-01  -0.303050E+01
  2470   0.848186E+02   0.281239E+01   0.311929E-01  -0.301921E+01
  2471   0.845601E+02   0.281537E+01   0.311551E-01  -0.300856E+01
  2472   0.843021E+02   0.281841E+01   0.311173E-01  -0.299854E+01
  2473   0.840446E+02   0.282150E+01   0.310795E-01  -0.298916E+01
  2474   0.837876E+02   0.282464E+01   0.310418E-01  -0.298041E+01
  2475   0.835318E+02   0.282783E+01   0.310040E-01  -0.297230E+01
  2476   0.832764E+02   0.283106E+01   0.309663E-01  -0.296482E+01
  2477   0.830221E+02   0.283433E+01   0.309286E-01  -0.295795E+01
  2478   0.827689E+02   0.283763E+01   0.308909E-01  -0.295170E+01
  2479   0.825168E+02   0.284096E+01   0.308532E-01  -0.294607E+01
  2480   0.822649E+02   0.284432E+01   0.308155E-01  -0.294105E+01
  2481   0.820147E+02   0.284770E+01   0.307778E-01  -0.293662E+01
  2482   0.817656E+02   0.285111E+01   0.307401E-01  -0.293280E+01
  2483   0.815173E+02   0.285453E+01   0.307025E-01  -0.292959E+01
  2484   0.812700E+02   0.285796E+01   0.306649E-01  -0.292696E+01
  2485   0.810243E+02   0.286141E+01   0.306273E-01  -0.292492E+01
  2486   0.807801E+02   0.286486E+01   0.305897E-01  -0.292347E+01
  2487   0.805369E+02   0.286830E+01   0.305521E-01  -0.292260E+01
  2488   0.802951E+02   0.287175E+01   0.305145E-01  -0.292231E+01
  2489   0.800542E+02   0.287520E+01   0.304770E-01  -0.292259E+01
  2490   0.798147E+02   0.287862E+01   0.304394E-01  -0.292343E+01
  2491   0.795775E+02   0.288204E+01   0.304019E-01  -0.292484E+01
  2492   0.793410E+02   0.288544E+01   0.303645E-01  -0.292680E+01
  2493   0.791059E+02   0.288882E+01   0.303270E-01  -0.292931E+01
  2494   0.788727E+02   0.289219E+01   0.302896E-01  -0.293236E+01
  2495   0.786408E+02   0.289551E+01   0.302522E-01  -0.293595E+01
  2496   0.784107E+02   0.289882E+01   0.302148E-01  -0.294007E+01
  2497   0.781821E+02   0.290208E+01   0.301775E-01  -0.294470E+01
  2498   0.779553E+02   0.290531E+01   0.301402E-01  -0.294985E+01
  2499   0.777300E+02   0.290850E+01   0.301029E-01  -0.295551E+01
  2500   0.775065E+02   0.291164E+01   0.300657E-01  -0.296167E+01
  2501   0.772847E+02   0.291472E+01   0.300285E-01  -0.296832E+01
  2502   0.770647E+02   0.291775E+01   0.299913E-01  -0.297545E+01
  2503   0.768464E+02   0.292072E+01   0.299542E-01  -0.298306E+01
  2504   0.766299E+02   0.292364E+01   0.299171E-01  -0.299114E+01
  2505   0.764152E+02   0.292649E+01   0.298801E-01  -0.299968E+01
  2506   0.762022E+02   0.292927E+01   0.298432E-01  -0.300868E+01
  2507   0.759912E+02   0.293198E+01   0.298062E-01  -0.301812E+01
  2508   0.757821E+02   0.293462E+01   0.297694E-01  -0.302799E+01
  2509   0.755747E+02   0.293719E+01   0.297326E-01  -0.303829E+01
  2510   0.753693E+02   0.293967E+01   0.296958E-01  -0.304900E+01
  2511   0.751658E+02   0.294209E+01   0.296591E-01  -0.306012E+01
  2512   0.749642E+02   0.294441E+01   0.296225E-01  -0.307164E+01
  2513   0.747645E+02   0.294664E+01   0.295859E-01  -0.308354E+01
  2514   0.745667E+02   0.294879E+01   0.295494E-01  -0.309581E+01
  2515   0.743708E+02   0.295085E+01   0.295129E-01  -0.310844E+01
  2516   0.741768E+02   0.295280E+01   0.294765E-01  -0.312143E+01
  2517   0.739847E+02   0.295466E+01   0.294402E-01  -0.313476E+01
  2518   0.737945E+02   0.295641E+01   0.294039E-01  -0.314841E+01
  2519   0.736062E+02   0.295807E+01   0.293677E-01  -0.316238E+01
  2520   0.734198E+02   0.295960E+01   0.293316E-01  -0.317666E+01
  2521   0.732353E+02   0.296104E+01   0.292955E-01  -0.319122E+01
  2522   0.730527E+02   0.296236E+01   0.292595E-01  -0.320607E+01
  2523   0.728719E+02   0.296357E+01   0.292236E-01  -0.322118E+01
  2524   0.726931E+02   0.296466E+01   0.291878E-01  -0.323654E+01
  2525   0.725161E+02   0.296563E+01   0.291520E-01  -0.325214E+01
  2526   0.723410E+02   0.296648E+01   0.291163E-01  -0.326796E+01
  2527   0.721677E+02   0.296721E+01   0.290806E-01  -0.328400E+01
  2528   0.719964E+02   0.296781E+01   0.290450E-01  -0.330024E+01
  2529   0.718268E+02   0.296829E+01   0.290095E-01  -0.331666E+01
  2530   0.716591E+02   0.296864E+01   0.289741E-01  -0.333326E+01
  2531   0.714932E+02   0.296886E+01   0.289387E-01  -0.335001E+01
  2532   0.713291E+02   0.296894E+01   0.289034E-01  -0.336691E+01
  2533   0.711668E+02   0.296890E+01   0.288682E-01  -0.338395E+01
  2534   0.710064E+02   0.296872E+01   0.288330E-01  -0.340111E+01
  2535   0.708476E+02   0.296839E+01   0.287979E-01  -0.341838E+01
  2536   0.706907E+02   0.296793E+01   0.287629E-01  -0.343575E+01
  2537   0.705355E+02   0.296733E+01   0.287279E-01  -0.345320E+01
  2538   0.703821E+02   0.296658E+01   0.286930E-01  -0.347073E+01
  2539   0.702304E+02   0.296569E+01   0.286582E-01  -0.348833E+01
  2540   0.700804E+02   0.296465E+01   0.286234E-01  -0.350597E+01
  2541   0.699322E+02   0.296348E+01   0.285886E-01  -0.352365E+01
  2542   0.697857E+02   0.296215E+01   0.285540E-01  -0.354137E+01
  2543   0.696410E+02   0.296069E+01   0.285194E-01  -0.355910E+01
  2544   0.694980E+02   0.295908E+01   0.284848E-01  -0.357685E+01
  2545   0.693567E+02   0.295734E+01   0.284503E-01  -0.359458E+01
  2546   0.692171E+02   0.295544E+01   0.284159E-01  -0.361231E+01
  2547   0.690793E+02   0.295341E+01   0.283815E-01  -0.363002E+01
  2548   0.689430E+02   0.295123E+01   0.283472E-01  -0.364769E+01
  2549   0.688085E+02   0.294891E+01   0.283129E-01  -0.366532E+01
  2550   0.686757E+02   0.294644E+01   0.282787E-01  -0.368291E+01
  2551   0.685445E+02   0.294383E+01   0.282446E-01  -0.370043E+01
  2552   0.684151E+02   0.294107E+01   0.282105E-01  -0.371789E+01
  2553   0.682873E+02   0.293817E+01   0.281764E-01  -0.373528E+01
  2554   0.681611E+02   0.293512E+01   0.281424E-01  -0.375258E+01
  2555   0.680366E+02   0.293192E+01   0.281085E-01  -0.376980E+01
  2556   0.679137E+02   0.292858E+01   0.280746E-01  -0.378693E+01
  2557   0.677926E+02   0.292510E+01   0.280408E-01  -0.380397E+01
  2558   0.676730E+02   0.292148E+01   0.280070E-01  -0.382089E+01
  2559   0.675551E+02   0.291771E+01   0.279733E-01  -0.383772E+01
  2560   0.674389E+02   0.291380E+01   0.279396E-01  -0.385442E+01
  2561   0.673242E+02   0.290976E+01   0.279060E-01  -0.387100E+01
  2562   0.672113E+02   0.290557E+01   0.278724E-01  -0.388746E+01
  2563   0.670999E+02   0.290124E+01   0.278390E-01  -0.390378E+01
  2564   0.669901E+02   0.289677E+01   0.278055E-01  -0.391996E+01
  2565   0.668819E+02   0.289215E+01   0.277721E-01  -0.393600E+01
  2566   0.667752E+02   0.288740E+01   0.277388E-01  -0.395188E+01
  2567   0.666702E+02   0.288251E+01   0.277056E-01  -0.396760E+01
  2568   0.665667E+02   0.287748E+01   0.276724E-01  -0.398315E+01
  2569   0.664647E+02   0.287232E+01   0.276393E-01  -0.399855E+01
  2570   0.663642E+02   0.286702E+01   0.276062E-01  -0.401376E+01
  2571   0.662654E+02   0.286160E+01   0.275732E-01  -0.402879E+01
  2572   0.661679E+02   0.285604E+01   0.275403E-01  -0.404363E+01
  2573   0.660720E+02   0.285036E+01   0.275074E-01  -0.405827E+01
  2574   0.659775E+02   0.284455E+01   0.274747E-01  -0.407272E+01
  2575   0.658844E+02   0.283861E+01   0.274419E-01  -0.408695E+01
  2576   0.657929E+02   0.283255E+01   0.274093E-01  -0.410097E+01
  2577   0.657026E+02   0.282636E+01   0.273767E-01  -0.411476E+01
  2578   0.656136E+02   0.282005E+01   0.273442E-01  -0.412831E+01
  2579   0.655261E+02   0.281362E+01   0.273118E-01  -0.414162E+01
  2580   0.654397E+02   0.280707E+01   0.272795E-01  -0.415468E+01
  2581   0.653546E+02   0.280039E+01   0.272472E-01  -0.416748E+01
  2582   0.652707E+02   0.279359E+01   0.272150E-01  -0.418001E+01
  2583   0.651881E+02   0.278668E+01   0.271829E-01  -0.419226E+01
  2584   0.651065E+02   0.277965E+01   0.271508E-01  -0.420422E+01
  2585   0.650261E+02   0.277249E+01   0.271189E-01  -0.421590E+01
  2586   0.649467E+02   0.276523E+01   0.270870E-01  -0.422727E+01
  2587   0.648683E+02   0.275785E+01   0.270552E-01  -0.423831E+01
  2588   0.647910E+02   0.275036E+01   0.270235E-01  -0.424905E+01
  2589   0.647146E+02   0.274275E+01   0.269918E-01  -0.425945E+01
  2590   0.646390E+02   0.273503E+01   0.269602E-01  -0.426951E+01
  2591   0.645644E+02   0.272721E+01   0.269287E-01  -0.427921E+01
  2592   0.644905E+02   0.271927E+01   0.268973E-01  -0.428856E+01
  2593   0.644174E+02   0.271122E+01   0.268660E-01  -0.429753E+01
  2594   0.643451E+02   0.270306E+01   0.268347E-01  -0.430612E+01
  2595   0.642734E+02   0.269480E+01   0.268035E-01  -0.431433E+01
  2596   0.642024E+02   0.268643E+01   0.267724E-01  -0.432214E+01
  2597   0.641319E+02   0.267796E+01   0.267413E-01  -0.432955E+01
  2598   0.640619E+02   0.266939E+01   0.267103E-01  -0.433655E+01
  2599   0.639925E+02   0.266073E+01   0.266794E-01  -0.434314E+01
  2600   0.639236E+02   0.265196E+01   0.266485E-01  -0.434930E+01
